21-Oct-24 17:09:47 - 

-------------New Illumiante Operations Logging Instance
21-Oct-24 17:09:48 - Calling API token endpoing
21-Oct-24 17:23:12 - Getting assessements for no standard 
21-Oct-24 17:23:13 - Getting assessements for no standard 
21-Oct-24 17:23:13 - Getting assessements for no standard 
21-Oct-24 17:23:14 - Getting assessements for no standard 
21-Oct-24 17:23:14 - Getting assessements for no standard 
21-Oct-24 17:23:15 - Getting assessements for no standard 
21-Oct-24 17:23:15 - Getting assessements for no standard 
21-Oct-24 17:23:16 - Getting assessements for no standard 
21-Oct-24 17:23:16 - Getting assessements for no standard 
21-Oct-24 17:23:17 - Getting assessements for no standard 
21-Oct-24 17:23:17 - Getting assessements for no standard 
21-Oct-24 17:23:18 - Getting assessements for no standard 
21-Oct-24 17:23:18 - Getting assessements for no standard 
21-Oct-24 17:23:19 - Getting assessements for no standard 
21-Oct-24 17:23:19 - Getting assessements for no standard 
21-Oct-24 17:23:20 - Getting assessements for no standard 
21-Oct-24 17:23:20 - Getting assessements for no standard 
21-Oct-24 17:23:21 - Getting assessements for no standard 
21-Oct-24 17:23:21 - Getting assessements for no standard 
21-Oct-24 17:23:22 - Getting assessements for no standard 
21-Oct-24 17:23:22 - Getting assessements for no standard 
21-Oct-24 17:23:23 - Getting assessements for no standard 
21-Oct-24 17:23:23 - Getting assessements for no standard 
21-Oct-24 17:23:24 - Getting assessements for no standard 
21-Oct-24 17:23:24 - Getting assessements for no standard 
21-Oct-24 17:23:25 - Getting assessements for no standard 
21-Oct-24 17:23:25 - Getting assessements for no standard 
21-Oct-24 17:23:26 - Getting assessements for no standard 
21-Oct-24 17:23:26 - Getting assessements for no standard 
21-Oct-24 17:23:27 - Getting assessements for no standard 
21-Oct-24 17:23:27 - Getting assessements for no standard 
21-Oct-24 17:23:28 - Getting assessements for no standard 
21-Oct-24 17:23:28 - Getting assessements for no standard 
21-Oct-24 17:23:29 - Getting assessements for no standard 
21-Oct-24 17:23:29 - Getting assessements for no standard 
21-Oct-24 17:23:30 - Getting assessements for no standard 
21-Oct-24 17:23:30 - Getting assessements for no standard 
21-Oct-24 17:23:31 - Getting assessements for no standard 
21-Oct-24 17:23:31 - Getting assessements for no standard 
21-Oct-24 17:23:32 - Getting assessements for no standard 
21-Oct-24 17:23:32 - Getting assessements for no standard 
21-Oct-24 17:23:33 - Getting assessements for no standard 
21-Oct-24 17:23:33 - Getting assessements for no standard 
21-Oct-24 17:23:34 - Getting assessements for no standard 
21-Oct-24 17:23:34 - Getting assessements for no standard 
21-Oct-24 17:23:35 - Getting assessements for no standard 
21-Oct-24 17:23:35 - Getting assessements for no standard 
21-Oct-24 17:23:36 - Getting assessements for no standard 
21-Oct-24 17:23:36 - Getting assessements for no standard 
21-Oct-24 17:23:37 - Getting assessements for no standard 
21-Oct-24 17:23:37 - Getting assessements for no standard 
21-Oct-24 17:23:38 - Getting assessements for no standard 
21-Oct-24 17:23:38 - Getting assessements for no standard 
21-Oct-24 17:23:39 - Getting assessements for no standard 
21-Oct-24 17:23:39 - Getting assessements for no standard 
21-Oct-24 17:23:40 - Getting assessements for no standard 
21-Oct-24 17:23:40 - Getting assessements for no standard 
21-Oct-24 17:23:40 - Getting assessements for no standard 
21-Oct-24 17:23:41 - Getting assessements for no standard 
21-Oct-24 17:23:41 - Getting assessements for no standard 
21-Oct-24 17:23:42 - Getting assessements for no standard 
21-Oct-24 17:23:43 - Getting assessements for no standard 
21-Oct-24 17:23:43 - Getting assessements for no standard 
21-Oct-24 17:23:43 - Getting assessements for no standard 
21-Oct-24 17:23:44 - Getting assessements for no standard 
21-Oct-24 17:23:44 - Getting assessements for no standard 
21-Oct-24 17:23:45 - Getting assessements for no standard 
21-Oct-24 17:23:45 - Getting assessements for no standard 
21-Oct-24 17:23:46 - Getting assessements for no standard 
21-Oct-24 17:23:46 - Getting assessements for no standard 
21-Oct-24 17:23:47 - Getting assessements for no standard 
21-Oct-24 17:23:47 - Getting assessements for no standard 
21-Oct-24 17:23:48 - Getting assessements for no standard 
21-Oct-24 17:23:48 - Getting assessements for no standard 
21-Oct-24 17:23:48 - Getting assessements for no standard 
21-Oct-24 17:23:49 - Getting assessements for no standard 
21-Oct-24 17:23:49 - Getting assessements for no standard 
21-Oct-24 17:23:50 - Getting assessements for no standard 
21-Oct-24 17:23:50 - Getting assessements for no standard 
21-Oct-24 17:23:51 - Getting assessements for no standard 
21-Oct-24 17:23:51 - Getting assessements for no standard 
21-Oct-24 17:23:52 - Getting assessements for no standard 
21-Oct-24 17:23:52 - Getting assessements for no standard 
21-Oct-24 17:23:53 - Getting assessements for no standard 
21-Oct-24 17:23:53 - Getting assessements for no standard 
21-Oct-24 17:23:53 - Getting assessements for no standard 
21-Oct-24 17:23:54 - Getting assessements for no standard 
21-Oct-24 17:23:54 - Getting assessements for no standard 
21-Oct-24 17:23:55 - Getting assessements for no standard 
21-Oct-24 17:23:55 - Getting assessements for no standard 
21-Oct-24 17:23:56 - Getting assessements for no standard 
21-Oct-24 17:23:56 - Getting assessements for no standard 
21-Oct-24 17:23:57 - Getting assessements for no standard 
21-Oct-24 17:23:57 - Getting assessements for no standard 
21-Oct-24 17:23:57 - Getting assessements for no standard 
21-Oct-24 17:23:58 - Getting assessements for no standard 
21-Oct-24 17:23:58 - Getting assessements for no standard 
21-Oct-24 17:23:59 - Getting assessements for no standard 
21-Oct-24 17:23:59 - Getting assessements for no standard 
21-Oct-24 17:24:00 - Getting assessements for no standard 
21-Oct-24 17:24:00 - Getting assessements for no standard 
21-Oct-24 17:24:01 - Getting assessements for no standard 
21-Oct-24 17:24:02 - Getting assessements for no standard 
21-Oct-24 17:24:02 - Getting assessements for no standard 
21-Oct-24 17:24:02 - Getting assessements for no standard 
21-Oct-24 17:24:03 - Getting assessements for no standard 
21-Oct-24 17:24:03 - Getting assessements for no standard 
21-Oct-24 17:24:04 - Getting assessements for no standard 
21-Oct-24 17:24:04 - Getting assessements for no standard 
21-Oct-24 17:24:05 - Getting assessements for no standard 
21-Oct-24 17:24:05 - Getting assessements for no standard 
21-Oct-24 17:24:06 - Getting assessements for no standard 
21-Oct-24 17:24:06 - Getting assessements for no standard 
21-Oct-24 17:24:07 - Getting assessements for no standard 
21-Oct-24 17:24:07 - Getting assessements for no standard 
21-Oct-24 17:24:08 - Getting assessements for no standard 
21-Oct-24 17:24:08 - Getting assessements for no standard 
21-Oct-24 17:24:08 - Getting assessements for no standard 
21-Oct-24 17:24:09 - Getting assessements for no standard 
21-Oct-24 17:24:10 - Getting assessements for no standard 
21-Oct-24 17:24:10 - Getting assessements for no standard 
21-Oct-24 17:24:10 - Getting assessements for no standard 
21-Oct-24 17:24:11 - Getting assessements for no standard 
21-Oct-24 17:24:11 - Getting assessements for no standard 
21-Oct-24 17:24:12 - Getting assessements for no standard 
21-Oct-24 17:24:12 - Getting assessements for no standard 
21-Oct-24 17:24:13 - Getting assessements for no standard 
21-Oct-24 17:24:13 - Getting assessements for no standard 
21-Oct-24 17:24:14 - Getting assessements for no standard 
21-Oct-24 17:24:14 - Getting assessements for no standard 
21-Oct-24 17:24:15 - Getting assessements for no standard 
21-Oct-24 17:24:15 - Getting assessements for no standard 
21-Oct-24 17:24:16 - Getting assessements for no standard 
21-Oct-24 17:24:16 - Getting assessements for no standard 
21-Oct-24 17:24:17 - Getting assessements for no standard 
21-Oct-24 17:24:17 - Getting assessements for no standard 
21-Oct-24 17:24:18 - Getting assessements for no standard 
21-Oct-24 17:24:18 - Getting assessements for no standard 
21-Oct-24 17:24:18 - Getting assessements for no standard 
21-Oct-24 17:24:19 - Getting assessements for no standard 
21-Oct-24 17:24:19 - Getting assessements for no standard 
21-Oct-24 17:24:20 - Getting assessements for no standard 
21-Oct-24 17:24:20 - Getting assessements for no standard 
21-Oct-24 17:24:21 - Getting assessements for no standard 
21-Oct-24 17:24:21 - Getting assessements for no standard 
21-Oct-24 17:24:21 - Getting assessements for no standard 
21-Oct-24 17:24:22 - Getting assessements for no standard 
21-Oct-24 17:24:22 - Getting assessements for no standard 
21-Oct-24 17:24:23 - Getting assessements for no standard 
21-Oct-24 17:24:23 - Getting assessements for no standard 
21-Oct-24 17:24:24 - Getting assessements for no standard 
21-Oct-24 17:24:24 - Getting assessements for no standard 
21-Oct-24 17:24:24 - Getting assessements for no standard 
21-Oct-24 17:24:25 - Getting assessements for no standard 
21-Oct-24 17:24:25 - Getting assessements for no standard 
21-Oct-24 17:24:26 - Getting assessements for no standard 
21-Oct-24 17:24:26 - Getting assessements for no standard 
21-Oct-24 17:24:27 - Getting assessements for no standard 
21-Oct-24 17:24:27 - Getting assessements for no standard 
21-Oct-24 17:24:28 - Getting assessements for no standard 
21-Oct-24 17:24:28 - Getting assessements for no standard 
21-Oct-24 17:24:28 - Getting assessements for no standard 
21-Oct-24 17:24:29 - Getting assessements for no standard 
21-Oct-24 17:24:29 - Getting assessements for no standard 
21-Oct-24 17:24:30 - Getting assessements for no standard 
21-Oct-24 17:24:30 - Getting assessements for no standard 
21-Oct-24 17:24:31 - Getting assessements for no standard 
21-Oct-24 17:24:31 - Getting assessements for no standard 
21-Oct-24 17:24:32 - Getting assessements for no standard 
21-Oct-24 17:24:32 - Getting assessements for no standard 
21-Oct-24 17:24:32 - Getting assessements for no standard 
21-Oct-24 17:24:33 - Getting assessements for no standard 
21-Oct-24 17:24:34 - Getting assessements for no standard 
21-Oct-24 17:24:34 - Getting assessements for no standard 
21-Oct-24 17:24:35 - Getting assessements for no standard 
21-Oct-24 17:24:35 - Getting assessements for no standard 
21-Oct-24 17:24:36 - Getting assessements for no standard 
21-Oct-24 17:24:36 - Getting assessements for no standard 
21-Oct-24 17:24:37 - Getting assessements for no standard 
21-Oct-24 17:24:37 - Getting assessements for no standard 
21-Oct-24 17:24:37 - Getting assessements for no standard 
21-Oct-24 17:24:38 - Getting assessements for no standard 
21-Oct-24 17:24:38 - Getting assessements for no standard 
21-Oct-24 17:24:39 - Getting assessements for no standard 
21-Oct-24 17:24:39 - Getting assessements for no standard 
21-Oct-24 17:24:40 - Getting assessements for no standard 
21-Oct-24 17:24:40 - Getting assessements for no standard 
21-Oct-24 17:24:41 - Getting assessements for no standard 
21-Oct-24 17:24:41 - Getting assessements for no standard 
21-Oct-24 17:24:42 - Getting assessements for no standard 
21-Oct-24 17:24:42 - Getting assessements for no standard 
21-Oct-24 17:24:42 - Getting assessements for no standard 
21-Oct-24 17:24:43 - Getting assessements for no standard 
21-Oct-24 17:24:43 - Getting assessements for no standard 
21-Oct-24 17:24:44 - Getting assessements for no standard 
21-Oct-24 17:24:45 - Getting assessements for no standard 
21-Oct-24 17:24:45 - Getting assessements for no standard 
21-Oct-24 17:24:45 - Getting assessements for no standard 
21-Oct-24 17:24:46 - Getting assessements for no standard 
21-Oct-24 17:24:46 - Getting assessements for no standard 
21-Oct-24 17:24:47 - Getting assessements for no standard 
21-Oct-24 17:24:47 - Getting assessements for no standard 
21-Oct-24 17:24:48 - Getting assessements for no standard 
21-Oct-24 17:24:48 - Getting assessements for no standard 
21-Oct-24 17:24:49 - Getting assessements for no standard 
21-Oct-24 17:24:49 - Getting assessements for no standard 
21-Oct-24 17:24:50 - Getting assessements for no standard 
21-Oct-24 17:24:50 - Getting assessements for no standard 
21-Oct-24 17:24:50 - Getting assessements for no standard 
21-Oct-24 17:24:51 - Getting assessements for no standard 
21-Oct-24 17:24:51 - Getting assessements for no standard 
21-Oct-24 17:24:52 - Getting assessements for no standard 
21-Oct-24 17:24:52 - Getting assessements for no standard 
21-Oct-24 17:24:53 - Getting assessements for no standard 
21-Oct-24 17:24:53 - Getting assessements for no standard 
21-Oct-24 17:24:54 - Getting assessements for no standard 
21-Oct-24 17:24:54 - Getting assessements for no standard 
21-Oct-24 17:24:55 - Getting assessements for no standard 
21-Oct-24 17:24:55 - Getting assessements for no standard 
21-Oct-24 17:24:56 - Getting assessements for no standard 
21-Oct-24 17:24:56 - Getting assessements for no standard 
21-Oct-24 17:24:57 - Getting assessements for no standard 
21-Oct-24 17:24:57 - Getting assessements for no standard 
21-Oct-24 17:24:58 - Getting assessements for no standard 
21-Oct-24 17:24:58 - Getting assessements for no standard 
21-Oct-24 17:24:59 - Getting assessements for no standard 
21-Oct-24 17:24:59 - Getting assessements for no standard 
21-Oct-24 17:24:59 - Getting assessements for no standard 
21-Oct-24 17:25:00 - Getting assessements for no standard 
21-Oct-24 17:25:00 - Getting assessements for no standard 
21-Oct-24 17:25:01 - Getting assessements for no standard 
21-Oct-24 17:25:02 - Getting assessements for no standard 
21-Oct-24 17:25:02 - Getting assessements for no standard 
21-Oct-24 17:25:03 - Getting assessements for no standard 
21-Oct-24 17:25:03 - Getting assessements for no standard 
21-Oct-24 17:25:03 - Getting assessements for no standard 
21-Oct-24 17:25:04 - Getting assessements for no standard 
21-Oct-24 17:25:04 - Getting assessements for no standard 
21-Oct-24 17:25:05 - Getting assessements for no standard 
21-Oct-24 17:25:05 - Getting assessements for no standard 
21-Oct-24 17:25:06 - Getting assessements for no standard 
21-Oct-24 17:25:06 - Getting assessements for no standard 
21-Oct-24 17:25:07 - Getting assessements for no standard 
21-Oct-24 17:25:07 - Getting assessements for no standard 
21-Oct-24 17:25:08 - Getting assessements for no standard 
21-Oct-24 17:25:08 - Getting assessements for no standard 
21-Oct-24 17:25:09 - Getting assessements for no standard 
21-Oct-24 17:25:09 - Getting assessements for no standard 
21-Oct-24 17:25:09 - Getting assessements for no standard 
21-Oct-24 17:25:10 - Getting assessements for no standard 
21-Oct-24 17:25:10 - Getting assessements for no standard 
21-Oct-24 17:25:11 - Getting assessements for no standard 
21-Oct-24 17:25:11 - Getting assessements for no standard 
21-Oct-24 17:25:12 - Getting assessements for no standard 
21-Oct-24 17:25:12 - Getting assessements for no standard 
21-Oct-24 17:25:13 - Getting assessements for no standard 
21-Oct-24 17:25:13 - Getting assessements for no standard 
21-Oct-24 17:25:14 - Getting assessements for no standard 
21-Oct-24 17:25:14 - Getting assessements for no standard 
21-Oct-24 17:25:14 - Getting assessements for no standard 
21-Oct-24 17:25:15 - Getting assessements for no standard 
21-Oct-24 17:25:16 - Getting assessements for no standard 
21-Oct-24 17:25:16 - Getting assessements for no standard 
21-Oct-24 17:25:17 - Getting assessements for no standard 
21-Oct-24 17:25:17 - Getting assessements for no standard 
21-Oct-24 17:25:17 - Getting assessements for no standard 
21-Oct-24 17:25:18 - Getting assessements for no standard 
21-Oct-24 17:25:18 - Getting assessements for no standard 
21-Oct-24 17:25:19 - Getting assessements for no standard 
21-Oct-24 17:25:19 - Getting assessements for no standard 
21-Oct-24 17:25:20 - Getting assessements for no standard 
21-Oct-24 17:25:20 - Getting assessements for no standard 
21-Oct-24 17:25:21 - Getting assessements for no standard 
21-Oct-24 17:25:22 - Getting assessements for no standard 
21-Oct-24 17:25:22 - Getting assessements for no standard 
21-Oct-24 17:25:23 - Getting assessements for no standard 
21-Oct-24 17:25:23 - Getting assessements for no standard 
21-Oct-24 17:25:24 - Getting assessements for no standard 
21-Oct-24 17:25:24 - Getting assessements for no standard 
21-Oct-24 17:25:25 - Getting assessements for no standard 
21-Oct-24 17:25:25 - Getting assessements for no standard 
21-Oct-24 17:25:26 - Getting assessements for no standard 
21-Oct-24 17:25:26 - Getting assessements for no standard 
21-Oct-24 17:25:27 - Getting assessements for no standard 
21-Oct-24 17:25:27 - Getting assessements for no standard 
21-Oct-24 17:25:28 - Getting assessements for no standard 
21-Oct-24 17:25:28 - Getting assessements for no standard 
21-Oct-24 17:25:29 - Getting assessements for no standard 
21-Oct-24 17:25:29 - Getting assessements for no standard 
21-Oct-24 17:25:30 - Getting assessements for no standard 
21-Oct-24 17:25:30 - Getting assessements for no standard 
21-Oct-24 17:25:31 - Getting assessements for no standard 
21-Oct-24 17:25:31 - Getting assessements for no standard 
21-Oct-24 17:25:32 - Getting assessements for no standard 
21-Oct-24 17:25:32 - Getting assessements for no standard 
21-Oct-24 17:25:32 - Getting assessements for no standard 
21-Oct-24 17:25:33 - Getting assessements for no standard 
21-Oct-24 17:25:33 - Getting assessements for no standard 
21-Oct-24 17:25:34 - Getting assessements for no standard 
21-Oct-24 17:25:34 - Getting assessements for no standard 
21-Oct-24 17:25:35 - Getting assessements for no standard 
21-Oct-24 17:25:35 - Getting assessements for no standard 
21-Oct-24 17:25:36 - Getting assessements for no standard 
21-Oct-24 17:25:36 - Getting assessements for no standard 
21-Oct-24 17:25:36 - Getting assessements for no standard 
21-Oct-24 17:25:37 - Getting assessements for no standard 
21-Oct-24 17:25:37 - Getting assessements for no standard 
21-Oct-24 17:25:38 - Getting assessements for no standard 
21-Oct-24 17:25:38 - Getting assessements for no standard 
21-Oct-24 17:25:39 - Getting assessements for no standard 
21-Oct-24 17:25:39 - Getting assessements for no standard 
21-Oct-24 17:25:40 - Getting assessements for no standard 
21-Oct-24 17:25:40 - Getting assessements for no standard 
21-Oct-24 17:25:41 - Getting assessements for no standard 
21-Oct-24 17:25:41 - Getting assessements for no standard 
21-Oct-24 17:25:42 - Getting assessements for no standard 
21-Oct-24 17:25:42 - Getting assessements for no standard 
21-Oct-24 17:25:42 - Getting assessements for no standard 
21-Oct-24 17:25:43 - Getting assessements for no standard 
21-Oct-24 17:25:43 - Getting assessements for no standard 
21-Oct-24 17:25:44 - Getting assessements for no standard 
21-Oct-24 17:25:44 - Getting assessements for no standard 
21-Oct-24 17:25:45 - Getting assessements for no standard 
21-Oct-24 17:25:45 - Getting assessements for no standard 
21-Oct-24 17:25:46 - Getting assessements for no standard 
21-Oct-24 17:25:46 - Getting assessements for no standard 
21-Oct-24 17:25:47 - Getting assessements for no standard 
21-Oct-24 17:25:47 - Getting assessements for no standard 
21-Oct-24 17:25:47 - Getting assessements for no standard 
21-Oct-24 17:25:48 - Getting assessements for no standard 
21-Oct-24 17:25:48 - Getting assessements for no standard 
21-Oct-24 17:25:49 - Getting assessements for no standard 
21-Oct-24 17:25:49 - Getting assessements for no standard 
21-Oct-24 17:25:50 - Getting assessements for no standard 
21-Oct-24 17:25:50 - Getting assessements for no standard 
21-Oct-24 17:25:51 - Getting assessements for no standard 
21-Oct-24 17:25:51 - Getting assessements for no standard 
21-Oct-24 17:25:51 - Getting assessements for no standard 
21-Oct-24 17:25:52 - Getting assessements for no standard 
21-Oct-24 17:25:52 - Getting assessements for no standard 
21-Oct-24 17:25:53 - Getting assessements for no standard 
21-Oct-24 17:25:53 - Getting assessements for no standard 
21-Oct-24 17:25:54 - Getting assessements for no standard 
21-Oct-24 17:25:54 - Getting assessements for no standard 
21-Oct-24 17:25:54 - Getting assessements for no standard 
21-Oct-24 17:25:55 - Getting assessements for no standard 
21-Oct-24 17:25:55 - Getting assessements for no standard 
21-Oct-24 17:25:56 - Getting assessements for no standard 
21-Oct-24 17:25:56 - Getting assessements for no standard 
21-Oct-24 17:25:57 - Getting assessements for no standard 
21-Oct-24 17:25:57 - Getting assessements for no standard 
21-Oct-24 17:25:58 - Getting assessements for no standard 
21-Oct-24 17:25:58 - Getting assessements for no standard 
21-Oct-24 17:25:59 - Getting assessements for no standard 
21-Oct-24 17:25:59 - Getting assessements for no standard 
21-Oct-24 17:26:00 - Getting assessements for no standard 
21-Oct-24 17:26:00 - Getting assessements for no standard 
21-Oct-24 17:26:00 - Getting assessements for no standard 
21-Oct-24 17:26:01 - Getting assessements for no standard 
21-Oct-24 17:26:01 - Getting assessements for no standard 
21-Oct-24 17:26:02 - Getting assessements for no standard 
21-Oct-24 17:26:02 - Getting assessements for no standard 
21-Oct-24 17:26:03 - Getting assessements for no standard 
21-Oct-24 17:26:03 - Getting assessements for no standard 
21-Oct-24 17:26:04 - Getting assessements for no standard 
21-Oct-24 17:26:04 - Getting assessements for no standard 
21-Oct-24 17:26:04 - Getting assessements for no standard 
21-Oct-24 17:26:05 - Getting assessements for no standard 
21-Oct-24 17:26:05 - Getting assessements for no standard 
21-Oct-24 17:26:06 - Getting assessements for no standard 
21-Oct-24 17:26:06 - Getting assessements for no standard 
21-Oct-24 17:26:07 - Getting assessements for no standard 
21-Oct-24 17:26:08 - Getting assessements for no standard 
21-Oct-24 17:26:08 - Getting assessements for no standard 
21-Oct-24 17:26:08 - Getting assessements for no standard 
21-Oct-24 17:26:09 - Getting assessements for no standard 
21-Oct-24 17:26:09 - Getting assessements for no standard 
21-Oct-24 17:26:10 - Getting assessements for no standard 
21-Oct-24 17:26:10 - Getting assessements for no standard 
21-Oct-24 17:26:11 - Getting assessements for no standard 
21-Oct-24 17:26:11 - Getting assessements for no standard 
21-Oct-24 17:26:12 - Getting assessements for no standard 
21-Oct-24 17:26:12 - Getting assessements for no standard 
21-Oct-24 17:26:13 - Getting assessements for no standard 
21-Oct-24 17:26:13 - Getting assessements for no standard 
21-Oct-24 17:26:14 - Getting assessements for no standard 
21-Oct-24 17:26:14 - Getting assessements for no standard 
21-Oct-24 17:26:14 - Getting assessements for no standard 
21-Oct-24 17:26:15 - Getting assessements for no standard 
21-Oct-24 17:26:15 - Getting assessements for no standard 
21-Oct-24 17:26:16 - Getting assessements for no standard 
21-Oct-24 17:26:16 - Getting assessements for no standard 
21-Oct-24 17:26:17 - Getting assessements for no standard 
21-Oct-24 17:26:17 - Getting assessements for no standard 
21-Oct-24 17:26:17 - Getting assessements for no standard 
21-Oct-24 17:26:18 - Getting assessements for no standard 
21-Oct-24 17:26:18 - Getting assessements for no standard 
21-Oct-24 17:26:19 - Getting assessements for no standard 
21-Oct-24 17:26:19 - Getting assessements for no standard 
21-Oct-24 17:26:20 - Getting assessements for no standard 
21-Oct-24 17:26:20 - Getting assessements for no standard 
21-Oct-24 17:26:21 - Getting assessements for no standard 
21-Oct-24 17:26:21 - Getting assessements for no standard 
21-Oct-24 17:26:22 - Getting assessements for no standard 
21-Oct-24 17:26:22 - Getting assessements for no standard 
21-Oct-24 17:26:22 - Getting assessements for no standard 
21-Oct-24 17:26:23 - Getting assessements for no standard 
21-Oct-24 17:26:23 - Getting assessements for no standard 
21-Oct-24 17:26:24 - Getting assessements for no standard 
21-Oct-24 17:26:24 - Getting assessements for no standard 
21-Oct-24 17:26:25 - Getting assessements for no standard 
21-Oct-24 17:26:25 - Getting assessements for no standard 
21-Oct-24 17:26:26 - Getting assessements for no standard 
21-Oct-24 17:26:26 - Getting assessements for no standard 
21-Oct-24 17:26:27 - Getting assessements for no standard 
21-Oct-24 17:26:27 - Getting assessements for no standard 
21-Oct-24 17:26:28 - Getting assessements for no standard 
21-Oct-24 17:26:28 - Getting assessements for no standard 
21-Oct-24 17:26:29 - Getting assessements for no standard 
21-Oct-24 17:26:29 - Getting assessements for no standard 
21-Oct-24 17:26:30 - Getting assessements for no standard 
21-Oct-24 17:26:30 - Getting assessements for no standard 
21-Oct-24 17:26:31 - Getting assessements for no standard 
21-Oct-24 17:26:31 - Getting assessements for no standard 
21-Oct-24 17:26:31 - Getting assessements for no standard 
21-Oct-24 17:26:32 - Getting assessements for no standard 
21-Oct-24 17:26:32 - Getting assessements for no standard 
21-Oct-24 17:26:33 - Getting assessements for no standard 
21-Oct-24 17:26:33 - Getting assessements for no standard 
21-Oct-24 17:26:34 - Getting assessements for no standard 
21-Oct-24 17:26:34 - Getting assessements for no standard 
21-Oct-24 17:26:35 - Getting assessements for no standard 
21-Oct-24 17:26:35 - Getting assessements for no standard 
21-Oct-24 17:26:36 - Getting assessements for no standard 
21-Oct-24 17:26:37 - Getting assessements for no standard 
21-Oct-24 17:26:37 - Getting assessements for no standard 
21-Oct-24 17:26:38 - Getting assessements for no standard 
21-Oct-24 17:26:38 - Getting assessements for no standard 
21-Oct-24 17:26:39 - Getting assessements for no standard 
21-Oct-24 17:26:39 - Getting assessements for no standard 
21-Oct-24 17:26:40 - Getting assessements for no standard 
21-Oct-24 17:26:40 - Getting assessements for no standard 
21-Oct-24 17:26:41 - Getting assessements for no standard 
21-Oct-24 17:26:41 - Getting assessements for no standard 
21-Oct-24 17:26:42 - Getting assessements for no standard 
21-Oct-24 17:26:42 - Getting assessements for no standard 
21-Oct-24 17:26:42 - Getting assessements for no standard 
21-Oct-24 17:26:43 - Getting assessements for no standard 
21-Oct-24 17:26:44 - Getting assessements for no standard 
21-Oct-24 17:26:44 - Getting assessements for no standard 
21-Oct-24 17:26:45 - Getting assessements for no standard 
21-Oct-24 17:26:45 - Getting assessements for no standard 
21-Oct-24 17:26:45 - Getting assessements for no standard 
21-Oct-24 17:26:46 - Getting assessements for no standard 
21-Oct-24 17:26:46 - Getting assessements for no standard 
21-Oct-24 17:26:47 - Getting assessements for no standard 
21-Oct-24 17:26:47 - Getting assessements for no standard 
21-Oct-24 17:26:48 - Getting assessements for no standard 
21-Oct-24 17:26:48 - Getting assessements for no standard 
21-Oct-24 17:26:49 - Getting assessements for no standard 
21-Oct-24 17:26:49 - Getting assessements for no standard 
21-Oct-24 17:26:50 - Getting assessements for no standard 
21-Oct-24 17:26:50 - Getting assessements for no standard 
21-Oct-24 17:26:51 - Getting assessements for no standard 
21-Oct-24 17:26:51 - Getting assessements for no standard 
21-Oct-24 17:26:51 - Getting assessements for no standard 
21-Oct-24 17:26:52 - Getting assessements for no standard 
21-Oct-24 17:26:52 - Getting assessements for no standard 
21-Oct-24 17:26:53 - Getting assessements for no standard 
21-Oct-24 17:26:53 - Getting assessements for no standard 
21-Oct-24 17:26:54 - Getting assessements for no standard 
21-Oct-24 17:26:54 - Getting assessements for no standard 
21-Oct-24 17:26:55 - Getting assessements for no standard 
21-Oct-24 17:26:55 - Getting assessements for no standard 
21-Oct-24 17:26:55 - Getting assessements for no standard 
21-Oct-24 17:26:56 - Getting assessements for no standard 
21-Oct-24 17:26:56 - Getting assessements for no standard 
21-Oct-24 17:26:57 - Getting assessements for no standard 
21-Oct-24 17:26:57 - Getting assessements for no standard 
21-Oct-24 17:26:58 - Getting assessements for no standard 
21-Oct-24 17:26:58 - Getting assessements for no standard 
21-Oct-24 17:26:59 - Getting assessements for no standard 
21-Oct-24 17:26:59 - Getting assessements for no standard 
21-Oct-24 17:27:00 - Getting assessements for no standard 
21-Oct-24 17:27:00 - Getting assessements for no standard 
21-Oct-24 17:27:00 - Getting assessements for no standard 
21-Oct-24 17:27:01 - Getting assessements for no standard 
21-Oct-24 17:27:01 - Getting assessements for no standard 
21-Oct-24 17:27:02 - Getting assessements for no standard 
21-Oct-24 17:27:03 - Getting assessements for no standard 
21-Oct-24 17:27:03 - Getting assessements for no standard 
21-Oct-24 17:27:03 - Getting assessements for no standard 
21-Oct-24 17:27:04 - Getting assessements for no standard 
21-Oct-24 17:27:04 - Getting assessements for no standard 
21-Oct-24 17:27:05 - Getting assessements for no standard 
21-Oct-24 17:27:05 - Getting assessements for no standard 
21-Oct-24 17:27:06 - Getting assessements for no standard 
21-Oct-24 17:27:06 - Getting assessements for no standard 
21-Oct-24 17:27:06 - Getting assessements for no standard 
21-Oct-24 17:27:07 - Getting assessements for no standard 
21-Oct-24 17:27:07 - Getting assessements for no standard 
21-Oct-24 17:27:08 - Getting assessements for no standard 
21-Oct-24 17:27:08 - Getting assessements for no standard 
21-Oct-24 17:27:09 - Getting assessements for no standard 
21-Oct-24 17:27:09 - Getting assessements for no standard 
21-Oct-24 17:27:10 - Getting assessements for no standard 
21-Oct-24 17:27:10 - Getting assessements for no standard 
21-Oct-24 17:27:10 - Getting assessements for no standard 
21-Oct-24 17:27:11 - Returining the frame and log for loop_through_assessment_scores No_Standard
